image,caption
3450874870_c4dcf58fb3.jpg,A man rides a ski lift up a mountain .
3451085951_e66f7f5d5c.jpg,A dog running out of the water onto the beach .
3451344589_6787bd06ef.jpg,A pregnant protester holding up a pro-America sign .
3451345621_fe470d4cf8.jpg,A man holding a political sign .
3451523035_b61d79f6a8.jpg,A few horses race each other on the track .
3451984463_37ac1ff7a8.jpg,A cyclist is riding past buildings with backpack and cycling gear .
3452127051_fa54a902b3.jpg,A brown dog jumping over a obstacle .
3452341579_0147d2199b.jpg,A dirt bike flies upside down as the rider tumbles toward the dirt .
3452411712_5b42d2a1b5.jpg,A boy helps to push a young girl on the swing .
345284642_77dded0907.jpg,A black dog is moving through a snowy field with an object in their mouth .
3452982513_36f2bc81fa.jpg,A guy on a snowboard .
3453019315_cfd5c10dae.jpg,A dirt bike rider is midair while on a trail .
3453259666_9ecaa8bb4b.jpg,two children are playing on a swing made out of a tire .
3453284877_8866189055.jpg,A guy is grinding a rail over a tree on his snowboard .
3453313865_1ebff5393c.jpg,A male rides a skateboard in the road .
3453544202_3855ab34b6.jpg,A man riding a motorcycle while wearing a black uniform .
3454149297_01454a2554.jpg,A girl throws a Frisbee .
3454199170_ae26917dcd.jpg,Two dogs play together while their owners watch .
3454315016_f1e30d4676.jpg,"A large , white bird skates across the top of some water ."
3454355269_6185e29f95.jpg,A man with a helmet rides his bike on a bumpy path .
3454621502_73af6742fb.jpg,A black dog leaping off the sand .
3454754632_977c1523be.jpg,A baby clutching a stuffed animal is smiling .
3454988449_1de1ef4f20.jpg,Two girls playing at a playground .
3455405300_aa3069ecaa.jpg,A choir in red uniforms singing in front of a business .
3455419642_894d03f153.jpg,"A black dog jumps at a ball held by a man wearing blue jeans , a blue striped shirt , and a dark blue jacket ."
3455757720_7aeba57056.jpg,a brown dog running along the dirt shore of a stream
3455898176_f0e003ce58.jpg,A brown dog jumping over an obstacle hurdle .
3455920874_6fbec43194.jpg,A black and white dog in midair over a hurdle .
3456251289_c4ae31d817.jpg,A man is riding an ATV over a hill
3456362961_d8f7e347a8.jpg,A barefoot child climbs at the jungle gym .
3456579559_b5c8927938.jpg,A skateboarder in midair while doing a jump .
345684566_235e8dfcc1.jpg,A brown and white dog is walking on a woodland path .
3456862740_7550bcddc2.jpg,A man in green and black gets muddy on a dirt bike .
3457045393_2bbbb4e941.jpg,A laughing woman holding a little girl .
3457210101_3533edebc8.jpg,A woman from CBS talking to a man in a white shirt .
3457315666_b943111dec.jpg,A bearded collie jumps over bars at an agility test course .
3457364788_3514a52091.jpg,A little girl is sitting on the shoulder of a man wearing a black cap .
3457455611_94ee93929f.jpg,A boy emerging from a green slide
3457460673_800d7f7dd9.jpg,A little girl swings while her hair flies in the wind .
3457572788_e1fe4f6480.jpg,A downhill skier in black pants and jacket .
3457604528_302396c08c.jpg,A little girl in a red shirt pulls a kite .
3457784061_8f77f43a9c.jpg,A man bowls with a red ball .
3457856049_2de173e818.jpg,a boy is creating large splashes whilst swimming in the ocean .
345785626_9fa59f38ce.jpg,a lone man sitting on a ledge that overlooks the beach
3458211052_bb73084398.jpg,A crowd watching a dirt bike race
3458215674_2aa5e64643.jpg,A couple of people are riding ATV 's on a dirt track .
3458379941_657182bb09.jpg,a boy under an umbrella is held by his father who is wearing a blue coat
3458434150_2b0d619244.jpg,A person climbing a stone embankment .
3458559770_12cf9f134e.jpg,"A biker with a blue jacket , black pants , and white helmet driving on dirt while people watch ."
3458577912_67db47209d.jpg,Two furry light brown dogs lying on a hardwood floor .
3458625738_297857369c.jpg,a bald man is doing the splits on the dancefloor
3459156091_c1879ebe28.jpg,a boy is kneeling under a statue of bear that has a painting of a man on its back .
3459362347_c412ef9901.jpg,A woman and two elderly men are standing in front of a speaker .
3459419203_cd7c68ce4d.jpg,A girl is being splashed by water in a pool .
3459492423_c881f12c9f.jpg,A man in orange pants and a ponytail is free climbing a rock face .
3459570613_3932816d3f.jpg,Three children are playing on a swing in the garden .
3459858555_c3f0087a72.jpg,A climber is climbing under an overhang high above the ground .
3459871361_92d1ecda36.jpg,A bicyclist is jumping on ramp covered with graffiti .
3460458114_35037d4d4c.jpg,A boy flips out of the pink intertube while a boy in the green tube watches .
3460551728_63255cec18.jpg,A dog is walking on the sand and people are all over the beach .
3461041826_0e24cdf597.jpg,A black and white dog is playing in a pond or creek .
3461049169_e068ae4f25.jpg,A little girl and woman wearing a yellow shirt get splashed by a city fountain .
3461106572_920c8c0112.jpg,A group of 5 people standing wearing name badges
3461110860_37ef15af8e.jpg,A man in a grey shirt is standing in a crowded street at night .
3461114418_c27b4043a2.jpg,A bicyclist is riding down a leaf strewn trail .
3461437556_cc5e97f3ac.jpg,Dogs on grass .
3461583471_2b8b6b4d73.jpg,A buy is grinding a rail on a snowboard .
3461677493_5bfb73038e.jpg,A barber is cutting a man 's hair .
3462165890_c13ce13eff.jpg,A girl with a white backpack is standing and smaller children are sitting in a row on the ground .
3462396164_ba9849c14b.jpg,A crowded city street .
3462454965_a481809cea.jpg,A group of dogs runs beside a pond through a field .
3462512074_2b4db1ffd6.jpg,a man on a harness in the middle of climbing through a cave .
346253487_687150ab04.jpg,A child being held by an adult smiles at the camera .
3463034205_e541313038.jpg,A boy is doing tricks with his bike on the ramp .
3463268965_f22884fc69.jpg,A man in camo pants and a blue and white shirt running on a concrete surface with other men dressed the same running behind him .
3463523977_f2ed231585.jpg,A girl in a pink shirt jumps and stars at a swan in the park .
3463922449_f6040a2931.jpg,A brown dog is in an agility contest and running towards a blue tube .
3464708890_3cab754998.jpg,A guy with a black shirt is jumping over a chain on a skateboard .
3464871350_3f2d624a9c.jpg,A driver is sitting in a Team Penske race car .
3465000218_c94e54e208.jpg,"A shirtless man and a woman wearing at a park , wearing face paint and laughing ."
3465396606_5ba1574128.jpg,A blonde woman wearing a white top and black bottoms pushes a black stroller while a brunette male wearing a gray t-shirt and white shorts walks a brown dog .
3465473743_7da0c5d973.jpg,Two children are sliding down a water slide .
3465606652_f380a38050.jpg,A boy holding a racket is standing in the grass .
3465791729_5bf9bd8635.jpg,There are 2 men dressed in stripes sitting under a green umbrella .
3466353172_deb128bbb0.jpg,A brown dog running on the beach near the ocean .
3466891862_9afde75568.jpg,A dog fetching a stick .
3467073304_aefe553c4d.jpg,A female volleyball player wearing a bikini jumps and spikes the ball .
3467219837_7d62213dec.jpg,A dog with a muzzle is leading several other dogs in a race
3467282545_273a97b628.jpg,"Three men , one dressed as an Islamic holy man , sit in a room with green walls doing paperwork , ."
3467510271_0f57e52768.jpg,A grey helicopter hovering while someone drops in the ocean .
3467843559_a457ce37b6.jpg,A group of boys sits near the sidewalk and two are smiling while one makes a face .
3467941308_ae6989e29c.jpg,A brown dog chasing after something
3468023754_8a07d4c56e.jpg,children looking through magazines they have folded into tubes
3468130925_2b1489d19a.jpg,One man in a rugby uniform is grabbing the arm of another man holding a football .
3468275336_61936db92d.jpg,A bride is throwing her bouquet to several women standing behind her .
3468346269_9d162aacfe.jpg,A race car coming around a curve on a gravel course creating lots of dust
3468694409_a51571d621.jpg,A group of people sing and dance at a concert .
3469585782_e708496552.jpg,A crowd of people is facing the same direction while some hold their hands in the air .
3469711377_bc29d48737.jpg,A boy in a red shirt wearing headphones is standing in front of a roped off kitchen
3470008804_0ca36a7a09.jpg,A bullfighter skewers his prey just as he 's hit by the bull .
3470129475_9e58b6742c.jpg,A boy does a trick on his bike as other kids watch .
3470303255_fbb41b8dd0.jpg,A little girl in a pink hat sniffing a white flower .
3470951932_27ed74eb0b.jpg,A boy in a baseball uniform runs the bases .
3471066276_fb1e82e905.jpg,A black dog chasing another black dog down a grass covered hill .
3471117376_40585c3fd1.jpg,A child in white and pink is picking a white flowered tree next to a fence .
3471463779_64084b686c.jpg,A baseball player throws the ball .
3471571540_b4ab77f20d.jpg,A black and white dog emerges from a yellow tunnel being coached by a man in a blue shirt at a dog show .
3471841031_a949645ba8.jpg,A woman leaning over to help a child in a stroller with a man laying down on a park bench and another sitting on a bench .
347186933_880caaf53b.jpg,a lady hangs from a tree with blue stuff tied around her .
3472066410_065b4f99d3.jpg,A girl in a green jacket leaps in the air .
3472270112_0a7cb7b27c.jpg,A baseman and a ballplayer from the opposing team sliding onto base .
3472364264_dbde5a8d0a.jpg,A dog plays on the beach .
3472449219_eb927f05b8.jpg,A motorcyclist is driving in a muddy pit .
3472485022_5d03e9852d.jpg,A brown and white pitbull runs through the grass with a stick in its mouth .
3472540184_b0420b921a.jpg,An older boy chases a laughing younger boy on the grass .
3472703856_568d9778b5.jpg,A girl runs past a large model of a heart .
3473264983_67917a931f.jpg,A bunch of guys in black play paintball .
3473320907_3884a7203b.jpg,A group of men play field hockey .
3473534758_1ae3847781.jpg,There are two Boston terriers biting at each other .
3474176841_cde2bee67c.jpg,A cyclist rides down a rocky mountain .
3474265683_43b1033d94.jpg,A man and woman in a crowd of people are having a verbal exchange .
3474330484_a01d8af624.jpg,A black and brown dog eyeing a fly .
3474406285_01f3d24b71.jpg,a brown dog jumping over a blue and yellow stick .
3474912569_7165dc1d06.jpg,A girl carries a sign that reads The Rescue while a group of people follow her .
3474958471_9106beb07f.jpg,A person wearing beige snow clothes is flying in the air on a snowboard .
3474985008_0a827cd340.jpg,A man in a blue helmet and sunglasses bikes through wooded terrain
3474985112_24ef46e82d.jpg,A male bicyclist wearing a blue helmet is out for a ride in the outdoors .
3474985382_26e1560338.jpg,A man in a yellow outfit racing his bike in the wilderness .
3474999131_788cbf253f.jpg,A black dog is jumping over a multicolored barrier .
3475005101_6f6e437459.jpg,A baseball player crouching to catch the ball as a runner slides to safety .
3475092236_cf45d383c7.jpg,A group of people are looking and taking photos of something off camera .
3475111806_f0d2927707.jpg,A man takes a picture in a crowd .
347543966_b2053ae78c.jpg,A group of men stand outside a glass and steel building .
3475552729_a3abd81ee6.jpg,a boy in a grey hat is carrying a soccer ball by a reddish colored wall .
3475581086_a533567561.jpg,A girl in a green and pink outfit attempts to climb a wall made for kids .
3476237185_9389c536a3.jpg,A large and a small dog are standing beside each other in a fence .
3476381830_3751dd9339.jpg,a boy wearing a red shirt on a skateboard jumps up some stairs
3476451861_5b9c9ce191.jpg,A bicyclist is performing a trick on a tall tree .
3476709230_6439305bf2.jpg,A bunch of kids swing together in a large swing shaped like a basket .
3477315700_52a4d740a5.jpg,A little girl in a harness is in midair on a sunny day .
3477369101_8e0c61d8f4.jpg,A black dog lying on its back in green grass .
3477672764_7f07657a26.jpg,"A boy in a blue , playing soccer , about to kick the ball ."
3477681171_b1bb8b211d.jpg,A child wearing a pink shirt is jumping into the air with their legs and arms spread .
3477683327_d9e6a2a64f.jpg,A man and young boy in waders stand in very shallow water .
3477712686_8428614c75.jpg,Two boys wrestling in the sand while a man looks on
3477715432_79d82487bb.jpg,One girl wearing pajamas stands near to a girl who is holding a flyer .
3477778668_81ff0a68e0.jpg,A group of people dressed in formal wear pose for a picture .
3477977145_4df89d69a1.jpg,Two dogs are running around a dog track wearing muzzles .
3478084305_9e1219c3b6.jpg,A boy jumps off a short wall with his arms out .
3478176372_7c510a0cef.jpg,A man chases an opposing player in a Rugby match .
3478591390_b526580644.jpg,a closeup photo of a woman with sunglasses on her head at an art show
3478877323_0a507a601b.jpg,An Asian boy and an Asian girl are running through a field of tulips .
3479050296_65bcea69a0.jpg,"Three kids laugh , a girl in the middle with a red jacket and red tie , a boy on either side ."
3479245321_6a5bc470f8.jpg,A girl in a pink outfit looks through luggage in a tent city .
3479423813_517e93a43a.jpg,A man is steering his ship out at sea .
3480051754_18e5802558.jpg,A crowd of dark skinned people standing outside of white tents .
3480052428_c034b98a08.jpg,A family at a military camp
3480126681_52cea26bda.jpg,A black and white dog is running on sand .
3480379024_545e8ec818.jpg,two motorcyclist racing around a track
